Nº Protocolo;Código DRE;DRE;Processo ;Código OSC Parceira;OSC Parceira;CNPJ;Código Escola;Unidade Educacional;Vagas Contratadas;Vagas Berçário Contratadas;Valor Mensal;Verba Locação;Valor Mensal IPTU;Data Início;Data Término;Situação Parceria;Data Solicitação Parceria;Data Lavratura do Termo;Data do Encerramento
12742017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054278-1;300015;ACAO COMUNITARIA SAO JOSE OPERARIO;24.386.349/0001-71;400584;CEI INDIR - SAO JOSE OPERARIO;174;82;214743,54;0;0;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
983;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2010-0.276.015-8;300015;ACAO COMUNITARIA SAO JOSE OPERARIO;02.456.913/0001-42;400584;CEI INDIR - SAO JOSE OPERARIO;169;71;105539,35;0;0;08/07/2015;07/01/2018;Encerrado;01/08/2014;17/12/2010;31/12/2017
7272018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0048015-0;300873;INSTITUIÇÃO AQUARELA;16.479.655/0001-24;400864;CEI INDIR - TAMOIO;252;110;292558,02;0;0;23/08/2023;22/08/2028;Aprovado;15/08/2018;23/08/2018;
2912020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0083264-5;301063;INSTITUTO EDUCACIONAL UMA NOVA HISTORIA;02.456.913/0001-42;307489;CEI INDIR - VO CATARINA;80;32;109872,4;0;0;01/10/2020;30/09/2025;Aprovado;08/10/2020;01/10/2020;
12662017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054538-1;800183;ASSOCIACAO NOVOS HORIZONTES A COMUNIDADE;02.861.398/0001-86;307063;CEI INDIR -JARDIM FLOR DE LIS IV;80;32;89279,8;0;0;01/01/2018;31/12/2022;Encerrado;27/12/2017;29/12/2017;14/10/2020
8812017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0056903-5;800316;ASSOCIAÇÃO CHALEGRE ANJOS;02.861.398/0001-86;;CHALEGRE ANJOS;80;80;8900;8900;0;;;Reprovado;15/12/2017;;
5932018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0016645-5;800434;UNIAO SOCIAL CONCORDIA E SILVA;24.386.349/0001-71;;CONCORDIA;93;57;124725,25;4853;202,67;23/05/2018;22/05/2023;Encerrado;28/03/2018;23/05/2018;26/06/2018
2452017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0045305-3;300142;ASS BENEFICENTE COMUNITARIA AURORA;02.861.398/0001-86;306868;CR.P.CONV - ABC AURORA;113;41;128881,99;6000;387,04;29/11/2022;28/11/2027;Encerrado;26/10/2017;29/11/2017;31/12/2022
2187;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.079.279-5;300142;ASS BENEFICENTE COMUNITARIA AURORA;02.861.398/0001-86;306868;CR.P.CONV - ABC AURORA;96;37;70520,79;6824,57;0;29/05/2015;28/11/2017;Encerrado;26/08/2015;29/05/2015;28/11/2017
761;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2010-0.041.871-1;300142;ASS BENEFICENTE COMUNITARIA AURORA;02.861.398/0001-86;306868;CR.P.CONV - ABC AURORA;94;45;61241;6390;0;16/11/2012;15/05/2015;Encerrado;25/07/2014;13/05/2010;15/05/2015
20170074;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2017-0.060.134-9;300142;ASS BENEFICENTE COMUNITARIA AURORA;02.861.398/0001-86;307788;CR.P.CONV - ABC AURORA II;110;34;87747,44;8000;0;22/05/2017;21/11/2019;Encerrado;19/05/2017;19/05/2017;31/12/2017
12762017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054641-8;300142;ASS BENEFICENTE COMUNITARIA AURORA;10.898.283/0001-94;307788;CR.P.CONV - ABC AURORA II;130;16;153718,8;6389,2;0;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
776;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2011-0.167.799-2;300142;ASS BENEFICENTE COMUNITARIA AURORA;67.139.907/0001-07;307788;CR.P.CONV - ABC AURORA II;101;25;72973,94;9661,43;0;22/11/2014;21/05/2017;Encerrado;28/07/2014;22/05/2012;21/05/2017
11962017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0056822-5;300980;ASS BENEFICENTE PARA HUMANIZACAO SOCIAL;10.898.283/0001-94;308163;CR.P.CONV - ADALGIZA COELHO DOS SANTOS;101;52;117261,21;4050,38;368,33;01/01/2018;31/12/2022;Encerrado;27/12/2017;29/12/2017;31/03/2020
1748;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2014-0.195.356-1;300980;ASS BENEFICENTE PARA HUMANIZACAO SOCIAL;67.139.907/0001-07;308163;CR.P.CONV - ADALGIZA COELHO DOS SANTOS;100;27;77303,64;4551,07;0;29/04/2017;28/10/2019;Encerrado;25/03/2015;29/10/2014;31/12/2017
756;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2011-0.131.690-6;300086;ASS BENEFICENTE JERUSALEM - ABJ;67.139.907/0001-07;307642;CR.P.CONV - ADRIANO SAPUCAIA;147;71;96875,33;8803,8;0;16/03/2014;15/09/2016;Encerrado;25/07/2014;16/09/2011;31/12/2015
12772017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054654-0;800252;ASSOCIACAO COMUNITARIA DO LAJEADO E ADJACENCIAS;61.699.567/0001-92;307136;CR.P.CONV - AGNELO CAVALCANTE DOS SANTOS;148;50;153830,61;8090,17;949,54;01/01/2018;31/12/2022;Encerrado;27/12/2017;29/12/2017;12/02/2020
3765;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2016-0.167.458-5;800252;ASSOCIACAO COMUNITARIA DO LAJEADO E ADJACENCIAS;60.597.044/0001-72;307136;CR.P.CONV - AGNELO CAVALCANTE DOS SANTOS;148;50;106622,9;11000;0;15/08/2016;14/02/2019;Encerrado;15/08/2016;15/08/2016;31/12/2017
3482019;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2019/0099799-5;800672;SPDM - ASSOC PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;67.139.907/0001-07;307822;CR.P.CONV - ALECRIM DOURADO;121;27;97872,89;6910,22;802,03;02/01/2020;01/01/2025;Encerrado;27/12/2019;27/12/2019;29/07/2022
7362018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0050515-2;800437;ASSOCIAÇÃO CANTINHO DA FAMILIA;67.139.907/0001-07;309245;CR.P.CONV - ALEGRETTI;101;41;140875,18;6531,43;626,82;05/10/2023;04/10/2028;Aprovado;27/08/2018;05/10/2018;
777;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2014-0.108.108-4;300441;INSTITUTO BRASIL SOCIAL;07.561.536/0001-25;307065;CR.P.CONV - ALICE RIBEIRO DO NASCIMENTO;96;18;65033,53;8894,17;0;30/05/2014;29/11/2016;Encerrado;28/07/2014;30/05/2014;29/06/2016
5212017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054966-2;300996;INSTITUICAO DE PROMOCAO SOCIAL ALVORADA;43.082.197/0001-68;308553;CR.P.CONV - ALVORADA;118;48;152232,84;0;0;01/01/2023;31/12/2027;Aprovado;23/11/2017;29/12/2017;
2541;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.188.307-7;300996;INSTITUICAO DE PROMOCAO SOCIAL ALVORADA;67.139.907/0001-07;308553;CR.P.CONV - ALVORADA;134;48;85242,64;0;0;28/12/2015;27/06/2018;Encerrado;22/12/2015;28/12/2015;31/12/2017
602017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0053443-6;800341;ASSOCIAÇÃO COMUNITARIA RENASCER DO JARDIM SAO PEDRO;67.139.907/0001-07;308911;CR.P.CONV - ANDRE LUIZ I G REGINALDO;100;41;139774,77;6472,46;481,66;08/12/2022;07/12/2027;Aprovado;02/08/2017;08/12/2017;
12822017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054895-0;800191;ASSOCIAÇÃO MÃO NO ARADO;67.139.907/0001-07;308677;CR.P.CONV - ANJO DE LUZ;106;57;150138,41;4246,41;198,47;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
2607;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.295.468-7;800191;ASSOCIAÇÃO MÃO NO ARADO;62.366.844/0001-08;308677;CR.P.CONV - ANJO DE LUZ;96;47;80736,7;10000;0;04/04/2016;03/10/2018;Encerrado;11/03/2016;04/04/2016;31/12/2017
4822017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054809-7;800039;ASSOCIAÇÃO QUIÁLTERAS CULTURAIS - A.Q.C;62.366.844/0001-08;306823;CR.P.CONV - AQC CULTURAIS;70;9;81586,45;9000;0;01/01/2018;31/12/2022;Encerrado;17/11/2017;29/12/2017;22/07/2019
2539;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.285.396-1;800039;ASSOCIAÇÃO QUIÁLTERAS CULTURAIS - A.Q.C;62.366.844/0001-08;306823;CR.P.CONV - AQC CULTURAIS;67;18;55768,8;9000;0;08/12/2015;07/06/2018;Encerrado;21/12/2015;08/12/2015;31/12/2017
7972018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0063769-5;800487;INSTITUTO EM PROL DA EDUCACAO INFANTIL CRIANCAS ESPETACULARE;62.366.844/0001-08;309276;CR.P.CONV - ASAS DE ALGODAO;111;41;150925,29;7371,82;873,74;01/12/2023;30/11/2028;Aprovado;27/11/2018;30/11/2018;
5662018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0014957-7;300967;ASS UNIAO SOCIALDOS MORADORES DO MUTIRAO INACIO MONTEIRO ADJ;62.366.844/0001-08;309061;CR.P.CONV - ASAS DE ALGODAO;89;41;117205,33;7500;0;23/04/2018;22/04/2023;Encerrado;20/03/2018;23/04/2018;30/11/2018
582020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0019042-2;800487;INSTITUTO EM PROL DA EDUCACAO INFANTIL CRIANCAS ESPETACULARE;62.366.844/0001-08;307740;CR.P.CONV - BALAO DE BOLINHAS;170;62;211382,54;8206,73;1119,11;12/03/2020;11/03/2025;Aprovado;13/03/2020;12/03/2020;
52019;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2019/0000387-6;800135;ASSOCIAÇÃO EDUCACIONAL DE BRAÇOS ABERTOS;60.982.352/0001-11;326234;CR.P.CONV - BALAO MAGICO;80;32;114770,7;4579,36;318,94;01/02/2019;31/01/2024;Aprovado;31/01/2019;01/02/2019;
432021;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2021/0050674-0;800487;INSTITUTO EM PROL DA EDUCACAO INFANTIL CRIANCAS ESPETACULARE;01.501.866/0001-49;308098;CR.P.CONV - BAU DE SURPRESAS;115;59;162263,97;6858,1;708,92;09/06/2021;08/06/2026;Aprovado;10/06/2021;09/06/2021;
593;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2014-0.061.672-3;300450;INSTITUTO DE INT DE APOIO A CIDADANIA BEM VIVER;01.501.866/0001-49;306741;CR.P.CONV - BEM VIVER III;68;9;43871,88;2400;0;28/05/2014;27/11/2016;Encerrado;11/07/2014;28/05/2014;29/10/2015
8882017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054747-3;300026;ASS BENCAO DE PAZ;01.501.866/0001-49;306341;CR.P.CONV - BENCAO DE PAZ;126;42;156191,46;0;0;01/01/2023;31/12/2027;Aprovado;16/12/2017;29/12/2017;
2195;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2012-0.278.591-0;300026;ASS BENCAO DE PAZ;09.068.229/0001-32;306341;CR.P.CONV - BENCAO E PAZ;140;35;82486,7;0;0;01/07/2015;31/12/2017;Encerrado;26/08/2015;01/07/2015;31/12/2017
153;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2012-0.278.591-0;300026;ASS BENCAO DE PAZ;09.068.229/0001-32;306341;CR.P.CONV - BENCAO E PAZ;140;35;70415;0;0;01/01/2013;30/06/2015;Encerrado;02/04/2014;28/12/2012;30/06/2015
13142017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054260-9;800058;ASSOCIAÇÃO A PALAVRA DE DEUS;14.586.348/0001-17;308410;CR.P.CONV - BIELZINHO;105;57;151203,48;5997,34;408,89;01/01/2023;31/12/2027;Aprovado;28/12/2017;29/12/2017;
2222;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.176.898-7;800058;ASSOCIAÇÃO A PALAVRA DE DEUS;05.100.338/0001-39;308410;CR.P.CONV - BIELZINHO;105;35;80579,05;11300;0;24/07/2015;23/01/2018;Encerrado;31/08/2015;24/07/2015;31/12/2017
12812017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054956-5;300320;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;14.586.348/0001-17;306342;CR.P.CONV - BOM PASTOR;137;57;172342,27;0;0;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
2196;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.169.402-9;300320;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;47.413.513/0001-98;306342;CR.P.CONV - BOM PASTOR;155;57;96331,69;0;0;02/07/2015;01/01/2018;Encerrado;26/08/2015;02/07/2015;31/12/2017
784;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2012-0.298.542-0;300320;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;07.208.563/0001-19;306342;CR.P.CONV - BOM PASTOR;160;66;83040;0;0;01/01/2013;30/06/2015;Encerrado;28/07/2014;28/12/2012;30/06/2015
362022;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2022/0084357-8;800437;ASSOCIAÇÃO CANTINHO DA FAMILIA;07.208.563/0001-19;308525;CR.P.CONV - BOM SUCESSO;113;40;148560,26;4556,42;0;17/09/2022;18/09/2027;Aprovado;19/09/2022;17/09/2022;
813;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2012-0.072.041-1;300613;UNIAO SOCIAL BRASIL GIGANTE;61.699.567/0001-92;307861;CR.P.CONV - BRASIL GIGANTE;148;75;94295;14000;0;03/10/2012;02/04/2015;Encerrado;29/07/2014;03/10/2012;02/04/2015
12832017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0053776-1;301090;ASSOCIAÇÃO CULTURAL PLANTANDO CULTURA;24.386.349/0001-71;308089;CR.P.CONV - CAMINHO CERTO;104;53;151971,53;9740,31;204,05;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
1039;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2014-0.033.597-0;301090;ASSOCIAÇÃO CULTURAL PLANTANDO CULTURA;07.208.563/0001-19;308089;CR.P.CONV - CAMINHO CERTO;104;32;83736,1;10000;0;04/12/2016;03/06/2019;Encerrado;05/08/2014;04/06/2014;31/12/2017
12802017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054653-1;800088;ASSOCIAÇÃO VISÃO DO FUTURO;07.208.563/0001-19;308411;CR.P.CONV - CAMINHO DO FUTURO;70;9;77810,68;4923,83;300,4;01/01/2018;31/12/2022;Encerrado;27/12/2017;29/12/2017;31/05/2018
2225;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.165.763-8;800088;ASSOCIAÇÃO VISÃO DO FUTURO;01.501.866/0001-49;308411;CR.P.CONV - CAMINHO DO FUTURO;76;27;58301,24;4923,83;0;24/07/2015;23/01/2018;Encerrado;31/08/2015;24/07/2015;31/12/2017
2515;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.295.130-0;800022;ASSOCIAÇÃO VOO DA FENIX;01.501.866/0001-49;307073;CR.P.CONV - CAMINHO MAGICO;86;38;67747,18;6800;0;08/12/2015;07/06/2018;Encerrado;14/12/2015;08/12/2015;31/12/2016
1749;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2014-0.056.848-6;300859;ASS BENEFICENTE PRESENTE DE DEUS;01.501.866/0001-49;308174;CR.P.CONV - CAMINHO SUAVE;80;32;60948,16;6000;0;06/11/2014;05/05/2017;Encerrado;25/03/2015;06/11/2014;31/12/2016
4262018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0057988-0;800093;ASSOCIAÇÃO PAIS E FILHOS;01.501.866/0001-49;309030;CR.P.CONV - CAMPANELA;93;45;135063,64;6330,61;312,54;23/02/2023;22/02/2028;Aprovado;29/01/2018;23/02/2018;
2132020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0063526-2;800237;ASSOCIAÇÃO BENEFICENTE AMARAL OLIVEIRA;01.501.866/0001-49;308675;CR.P.CONV - CANTINHO DA LAURINHA;126;51;175161,58;14754,07;0;05/08/2020;04/08/2025;Aprovado;07/08/2020;05/08/2020;
12782017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054644-2;800124;INSTITUTO SILVA E SANTOS;22.638.624/0001-71;308528;CR.P.CONV - CANTINHO DA RENATA;156;66;203351,22;10515,29;517,87;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
2430;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.185.424-7;800124;INSTITUTO SILVA E SANTOS;05.100.338/0001-39;308528;CR.P.CONV - CANTINHO DA RENATA;156;95;117383,57;12000;0;08/12/2015;07/06/2018;Encerrado;13/11/2015;08/12/2015;31/12/2017
1972019;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2019/0071009-2;300544;ONG PLENO VIVER;04.160.147/0001-08;309022;CR.P.CONV - CANTINHO DO SABER;80;31;113994,78;4292,57;298,26;01/11/2019;31/10/2024;Aprovado;31/10/2019;31/10/2019;
882020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0026802-2;800487;INSTITUTO EM PROL DA EDUCACAO INFANTIL CRIANCAS ESPETACULARE;05.100.338/0001-39;307642;CR.P.CONV - CARAMINHOLAS;243;73;280167,83;12407,6;0;01/04/2020;31/03/2025;Aprovado;03/04/2020;01/04/2020;
3072020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0082929-6;300428;CRUZADA PRO INFANCIA;47.413.513/0001-98;308710;CR.P.CONV - CARLOS EDUARDO BARRETO;169;68;216050,2;12012,26;0;14/10/2020;13/10/2025;Aprovado;04/11/2020;14/10/2020;
1075;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2011-0.346.008-7;300449;INSTITUTO DE ACAO SOCIAL PRESIDENTE JUSCELINO;60.264.033/0001-70;307810;CR.P.CONV - CARMELINA MARINHO DE OLIVEIRA;112;54;72894,02;9466,02;0;31/07/2012;30/01/2015;Encerrado;06/08/2014;13/07/2012;
682019;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2019/0024799-6;300883;IMA INSTITUTO MANOEL DE ALENCAR;44.082.642/0001-52;309446;CR.P.CONV - CARROSSEL;123;28;98112,89;12000;1281,12;24/07/2019;23/07/2024;Encerrado;02/07/2019;24/07/2019;04/06/2021
8922017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054830-5;300389;FEDERACAO DE IRMAOS BENEFICENTE;44.082.642/0001-52;307069;CR.P.CONV - CARROSSEL DE OURO;150;54;154468,45;6806,95;0;01/01/2018;31/12/2022;Encerrado;16/12/2017;29/12/2017;31/10/2019
4827;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2016-0.191.393-8;300389;FEDERACAO DE IRMAOS BENEFICENTE;48.464.523/0001-15;307069;CR.P.CONV - CARROSSEL DE OURO;153;45;107189,05;6806,95;0;21/11/2016;20/05/2019;Encerrado;21/11/2016;21/11/2016;31/12/2017
828;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2014-0.031.758-0;300389;FEDERACAO DE IRMAOS BENEFICENTE;48.464.523/0001-15;307069;CR.P.CONV - CARROSSEL DE OURO;159;27;89459,41;5800;0;10/02/2014;09/08/2016;Encerrado;29/07/2014;10/02/2014;09/08/2016
12842017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054661-2;800155;ASSOCIAÇÃO BENEFICENTE CAMINHO DOS SONHOS;00.796.501/0001-26;308554;CR.P.CONV - CARROSSEL DO SABER;120;66;137439,83;5090,85;339,68;01/01/2018;31/12/2022;Encerrado;27/12/2017;29/12/2017;30/09/2020
2528;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.295.472-5;800155;ASSOCIAÇÃO BENEFICENTE CAMINHO DOS SONHOS;00.796.501/0001-26;308554;CR.P.CONV - CARROSSEL DO SABER;140;48;100627,56;12800;0;18/12/2015;17/06/2018;Encerrado;16/12/2015;18/12/2015;31/12/2017
12232017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0056631-1;300254;CASA DA CRIANCA FELIZ;43.082.197/0001-68;306800;CR.P.CONV - CASA DA CRIANCA FELIZ;138;66;177387,78;0;0;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
699;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2009-0.243.106-0;300254;CASA DA CRIANCA FELIZ;43.082.197/0001-68;306800;CR.P.CONV - CASA DA CRIANCA FELIZ;139;55;99477,92;0;0;23/03/2017;22/09/2019;Encerrado;21/07/2014;23/09/2009;31/12/2017
12252017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0056645-1;300254;CASA DA CRIANCA FELIZ;24.232.886/0001-67;307304;CR.P.CONV - CASA DA CRIANCA FELIZ II;82;36;119691;5639,26;351,66;01/01/2023;31/12/2027;Aprovado;27/12/2017;29/12/2017;
4873;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2016-0.240.563-4;300254;CASA DA CRIANCA FELIZ;04.715.127/0001-48;307304;CR.P.CONV - CASA DA CRIANCA FELIZ II;91;27;71007,66;5056,4;0;15/12/2016;14/06/2019;Encerrado;21/12/2016;15/12/2016;31/12/2017
830;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2011-0.321.587-2;300254;CASA DA CRIANCA FELIZ;24.232.886/0020-20;307304;CR.P.CONV - CASA DA CRIANCA FELIZ II;91;27;60734,37;4857,06;0;09/06/2014;08/12/2016;Encerrado;29/07/2014;09/12/2011;08/12/2016
838;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2012-0.332.036-8;300717;ASSOCIACAO CASA DOS PEZINHOS;07.561.536/0001-25;307280;CR.P.CONV - CASA DOS PEZINHOS;98;18;58032;6350;0;28/12/2012;27/06/2015;Encerrado;29/07/2014;28/12/2012;27/06/2015
792020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0026835-9;800487;INSTITUTO EM PROL DA EDUCACAO INFANTIL CRIANCAS ESPETACULARE;07.561.536/0001-25;306959;CR.P.CONV - CHAPEUZINHO AMARELO;216;84;263136,15;12618,39;0;01/04/2020;31/03/2025;Aprovado;02/04/2020;01/04/2020;
222022;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2022/0075184-3;800487;INSTITUTO EM PROL DA EDUCACAO INFANTIL CRIANCAS ESPETACULARE;07.561.536/0001-25;308725;CR.P.CONV - CHEIRINHO DE NENEM;116;64;164122,62;6187,14;0;22/07/2022;21/07/2027;Aprovado;22/07/2022;22/07/2022;
5872018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0016220-4;800432;NUCLEO DE MAES DO JARDIM ETELVINA;07.561.536/0001-25;309058;CR.P.CONV - CIRANDA INFANTIL;128;57;155157,59;2814;44,99;05/04/2018;04/04/2023;Encerrado;27/03/2018;05/04/2018;05/11/2022
2198;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2015-0.190.293-4;301011;ASSOCIAÇÃO BENEFICENTE LONAN;07.318.742/0001-09;307280;CR.P.CONV - COLIBRI;94;45;72777,03;6350;0;04/08/2015;03/02/2018;Encerrado;26/08/2015;04/08/2015;31/12/2017
7182018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0043190-6;800434;UNIAO SOCIAL CONCORDIA E SILVA;67.139.907/0001-07;309209;CR.P.CONV - CONCORDIA;113;66;171072,76;13190,16;1699,06;03/09/2023;02/09/2028;Aprovado;31/07/2018;03/09/2018;
692019;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2019/0037101-8;300839;ASS E DESENVOVIMENTO SOCIAL INFANCIA FELIZ;67.139.907/0001-07;309419;CR.P.CONV - CONQUISTA;59;44;119479,58;5503,74;336,7;02/08/2019;01/08/2024;Aprovado;02/07/2019;02/08/2019;
7792018;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2018/0057232-1;800424;ASSOCIAÇÃO BENEFICENTE CONSTRUINDO O AMANHÃ;09.068.229/0001-32;309269;CR.P.CONV - CONSTRUINDO O AMANHA;95;51;141791,37;8093,27;674,35;31/10/2023;30/10/2028;Aprovado;09/10/2018;31/10/2018;
462020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0014119-7;800341;ASSOCIAÇÃO COMUNITARIA RENASCER DO JARDIM SAO PEDRO;09.068.229/0001-32;308077;CR.P.CONV - CORDEIRINHOS DE CRISTO;133;49;172882,68;6001,33;1604,52;20/02/2020;19/02/2025;Aprovado;20/02/2020;20/02/2020;
532020;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2020/0001529-7;800341;ASSOCIAÇÃO COMUNITARIA RENASCER DO JARDIM SAO PEDRO;09.068.229/0001-32;306906;CR.P.CONV - CORDEIRINHOS DE CRISTO II;112;37;153124,03;10334,82;1087;09/03/2020;08/03/2025;Aprovado;09/03/2020;09/03/2020;
253;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2011-0.307.588-4;300117;ASS CRISTA BOA SEMENTE;09.068.229/0001-32;307128;CR.P.CONV - CORONEL PAULO NUNES VIEIRA;80;;52289,4;4396,6;0;30/07/2014;29/01/2017;Encerrado;14/04/2014;30/01/2012;31/12/2016
5942017;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;6016.2017/0054531-4;300273;CASA DO CRISTO REDENTOR;09.068.229/0001-32;306318;CR.P.CONV - CRISTO REDENTOR;238;116;283756,28;0;0;01/01/2023;31/12/2027;Aprovado;29/11/2017;29/12/2017;
706;108700;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;2012-0.293.703-5;300273;CASA DO CRISTO REDENTOR;09.068.229/0001-32;306318;CR.P.CONV - CRISTO REDENTOR;192;87;124234,86;0;0;13/09/2015;12/09/2018;Encerrado;22/07/2014;13/03/2013;31/12/2017
